Acousticness,Album,Album Type,Artist,Danceability,Date,Energy,Explicit,Genre,Instrumentalness,Key,Label,Length,Liveness,Loudness,Speechiness,Tempo,Track,Track Number,Valence
0.0815,Redemption,album,Jay Rock,0.634,2018-06-15,0.646,1.0,"['dirty south rap', 'gangster rap', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",2.52e-05,0.0,Jay Rock (TDE/ISR) JV,183413.0,0.348,-4.444,0.178,148.031,The Bloodiest,1.0,0.338
0.444,Redemption,album,Jay Rock,0.807,2018-06-15,0.544,1.0,"['dirty south rap', 'gangster rap', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",2.81e-06,0.0,Jay Rock (TDE/ISR) JV,186720.0,0.215,-7.545,0.431,144.071,For What It's Worth,2.0,0.533
0.336,Redemption,album,Jay Rock,0.926,2018-06-15,0.467,1.0,"['dirty south rap', 'gangster rap', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",4.41e-05,6.0,Jay Rock (TDE/ISR) JV,191146.0,0.116,-7.537,0.112,132.977,Knock It Off,3.0,0.827
0.218,Redemption,album,Jay Rock,0.614,2018-06-15,0.739,1.0,"['dirty south rap', 'gangster rap', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",0.0,10.0,Jay Rock (TDE/ISR) JV,210800.0,0.153,-6.023,0.436,80.328,ES Tales,4.0,0.588
0.0579,Redemption,album,Jay Rock,0.736,2018-06-15,0.719,1.0,"['dirty south rap', 'gangster rap', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",0.00632,9.0,Jay Rock (TDE/ISR) JV,212240.0,0.127,-4.651,0.238,175.895,Rotation 112th,5.0,0.305
0.0982,Redemption,album,Jay Rock,0.675,2018-06-15,0.619,1.0,"['dirty south rap', 'gangster rap', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",0.0,5.0,Jay Rock (TDE/ISR) JV,199960.0,0.199,-6.255,0.0571,100.093,Tap Out (feat. Jeremih),6.0,0.572
0.409,Redemption,album,Jay Rock,0.761,2018-06-15,0.671,1.0,"['dirty south rap', 'gangster rap', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",0.0,1.0,Jay Rock (TDE/ISR) JV,323120.0,0.27,-7.002,0.193,124.993,OSOM (feat. J. Cole),7.0,0.388
0.00214,Redemption,album,Jay Rock,0.844,2018-06-15,0.794,1.0,"['dirty south rap', 'gangster rap', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",0.0,1.0,Jay Rock (TDE/ISR) JV,161293.0,0.109,-4.573,0.228,82.028,King's Dead (feat. Future),8.0,0.549
0.271,Redemption,album,Jay Rock,0.537,2018-06-15,0.473,1.0,"['dirty south rap', 'gangster rap', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",3.61e-06,1.0,Jay Rock (TDE/ISR) JV,203120.0,0.121,-8.606,0.38,90.389,Troopers,9.0,0.449
0.218,Redemption,album,Jay Rock,0.625,2018-06-15,0.739,1.0,"['dirty south rap', 'gangster rap', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",0.0,2.0,Jay Rock (TDE/ISR) JV,174066.0,0.111,-8.764,0.511,140.056,Broke +-,10.0,0.323
0.0316,Redemption,album,Jay Rock,0.783,2018-06-15,0.631,1.0,"['dirty south rap', 'gangster rap', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",0.0,8.0,Jay Rock (TDE/ISR) JV,175213.0,0.0612,-4.509,0.338,150.112,Wow Freestyle (feat. Kendrick Lamar),11.0,0.751
0.0799,Redemption,album,Jay Rock,0.643,2018-06-15,0.815,1.0,"['dirty south rap', 'gangster rap', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",0.0,10.0,Jay Rock (TDE/ISR) JV,211613.0,0.141,-5.369,0.299,143.94,Redemption (feat. SZA),12.0,0.333
0.0144,Redemption,album,Jay Rock,0.664,2018-06-15,0.595,1.0,"['dirty south rap', 'gangster rap', 'hip hop', 'indie r&b', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",0.0,1.0,Jay Rock (TDE/ISR) JV,215226.0,0.464,-2.947,0.217,126.046,WIN,13.0,0.374
0.0854,Growing Pains,single,Alessia Cara,0.359,2018-06-15,0.728,0.0,"['dance pop', 'pop', 'post-teen pop']",0.0,6.0,Def Jam Recordings,193680.0,0.489,-6.281,0.598,191.227,Growing Pains,1.0,0.441
0.225,Keeping Score (feat. Kelly Clarkson),single,Dan + Shay,0.567,2018-06-15,0.622,0.0,"['contemporary country', 'country road']",0.0,4.0,Warner Bros.,220213.0,0.138,-4.29,0.0317,135.97,Keeping Score (feat. Kelly Clarkson),1.0,0.336
0.584,Ocean (feat. Khalid),single,Martin Garrix,0.506,2018-06-15,0.693,0.0,"['big room', 'edm', 'pop', 'progressive house', 'tropical house']",9.58e-05,0.0,Epic Amsterdam,216419.0,0.0891,-7.265,0.0412,139.912,Ocean (feat. Khalid),1.0,0.221
0.555,Liberation,album,Christina Aguilera,0.241,2018-06-15,0.271,0.0,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0.43,8.0,RCA Records Label,107373.0,0.114,-16.271,0.0363,60.018,Liberation,1.0,0.044
0.863,Liberation,album,Christina Aguilera,0.5,2018-06-15,0.067,0.0,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0.0,3.0,RCA Records Label,25026.0,0.132,-17.953,0.226,106.227,Searching For Maria,2.0,0.334
0.0269,Liberation,album,Christina Aguilera,0.453,2018-06-15,0.738,0.0,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",2.01e-06,1.0,RCA Records Label,274760.0,0.159,-5.045,0.088,148.195,Maria,3.0,0.0864
0.406,Liberation,album,Christina Aguilera,0.472,2018-06-15,0.977,1.0,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0.000159,11.0,RCA Records Label,240533.0,0.986,-2.409,0.419,169.953,Sick Of Sittin',4.0,0.66
0.872,Liberation,album,Christina Aguilera,0.786,2018-06-15,0.179,0.0,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0.0,7.0,RCA Records Label,36880.0,0.59,-15.714,0.702,101.917,Dreamers,5.0,0.762
0.209,Liberation,album,Christina Aguilera,0.39,2018-06-15,0.631,0.0,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0.0,9.0,RCA Records Label,248544.0,0.277,-4.701,0.0769,123.042,Fall In Line,6.0,0.197
0.118,Liberation,album,Christina Aguilera,0.855,2018-06-15,0.522,0.0,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0.0,7.0,RCA Records Label,228040.0,0.548,-6.663,0.161,140.003,Right Moves,7.0,0.473
0.27,Liberation,album,Christina Aguilera,0.829,2018-06-15,0.575,1.0,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0.0,1.0,RCA Records Label,289346.0,0.0896,-4.802,0.326,105.932,Like I Do,8.0,0.268
0.331,Liberation,album,Christina Aguilera,0.45,2018-06-15,0.389,1.0,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0.0,7.0,RCA Records Label,263680.0,0.157,-5.174,0.031,98.949,Deserve,9.0,0.12
0.919,Liberation,album,Christina Aguilera,0.588,2018-06-15,0.313,0.0,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0.0,6.0,RCA Records Label,242357.0,0.0845,-5.496,0.043,74.947,Twice,10.0,0.318
0.775,Liberation,album,Christina Aguilera,0.33,2018-06-15,0.293,0.0,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0.0,11.0,RCA Records Label,54573.0,0.246,-9.812,0.428,198.627,I Don't Need It Anymore (Interlude),11.0,0.355
0.371,Liberation,album,Christina Aguilera,0.799,2018-06-15,0.629,1.0,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",2.01e-06,0.0,RCA Records Label,243061.0,0.15,-5.638,0.14,128.041,Accelerate,12.0,0.293
0.63,Liberation,album,Christina Aguilera,0.735,2018-06-15,0.576,1.0,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",2.39e-05,4.0,RCA Records Label,245293.0,0.077,-6.136,0.4,180.036,Pipe,13.0,0.532
0.415,Liberation,album,Christina Aguilera,0.671,2018-06-15,0.335,0.0,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0.016,7.0,RCA Records Label,210226.0,0.156,-7.707,0.0818,90.916,Masochist,14.0,0.23
0.578,Liberation,album,Christina Aguilera,0.588,2018-06-15,0.497,0.0,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0.0,2.0,RCA Records Label,257053.0,0.108,-5.312,0.0397,99.071,Unless It's With You,15.0,0.238
0.3,Born To Be Yours (with Imagine Dragons),single,Kygo,0.688,2018-06-15,0.688,0.0,"['edm', 'pop', 'tropical house']",0.0,3.0,Kygo & Imagine Dragons,193320.0,0.0982,-5.84,0.0357,114.011,Born To Be Yours (with Imagine Dragons),1.0,0.451
0.138,Calypso,single,Luis Fonsi,0.866,2018-06-14,0.859,0.0,"['latin', 'latin pop']",0.0,1.0,Universal Music Latino,200346.0,0.401,-3.087,0.0587,109.972,Calypso,1.0,0.923
0.0622,Zum Zum,single,Daddy Yankee,0.839,2018-06-15,0.832,0.0,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']",4.59e-06,0.0,Pina Records,235773.0,0.282,-2.492,0.0531,92.004,Zum Zum,1.0,0.529
0.266,Gold Rush,single,Death Cab for Cutie,0.515,2018-06-13,0.969,0.0,"['folk-pop', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'pop rock', 'stomp and holler']",0.000141,5.0,Atlantic Records,240253.0,0.293,-4.431,0.0506,80.425,Gold Rush,1.0,0.743
0.254,Do It All Over,single,BONNIE X CLYDE,0.514,2018-06-15,0.568,0.0,"['bass trap', 'brostep', 'electronic trap']",0.0,5.0,Independent,187500.0,0.191,-5.646,0.313,191.602,Do It All Over,1.0,0.304
0.104,Got Friends,single,GoldLink,0.691,2018-06-13,0.75,1.0,"['hip hop', 'indie r&b', 'pop rap', 'rap', 'underground hip hop']",0.0,10.0,Squaaash Club/RCA Records,226963.0,0.123,-3.934,0.347,143.744,Got Friends,1.0,0.345
0.303,Collagically Speaking,album,R+R=NOW,0.429,2018-06-15,0.428,0.0,[],0.532,1.0,"Capitol Records, LLC",452755.0,0.161,-8.228,0.0475,87.837,Change Of Tone,1.0,0.267
0.106,Collagically Speaking,album,R+R=NOW,0.777,2018-06-15,0.561,0.0,[],0.067,1.0,"Capitol Records, LLC",494822.0,0.488,-6.514,0.0419,94.996,Awake To You,2.0,0.507
0.579,Collagically Speaking,album,R+R=NOW,0.614,2018-06-15,0.336,1.0,[],0.451,1.0,"Capitol Records, LLC",327146.0,0.617,-11.643,0.0276,95.02,By Design,3.0,0.35
0.0116,Collagically Speaking,album,R+R=NOW,0.435,2018-06-15,0.822,0.0,[],0.827,7.0,"Capitol Records, LLC",591250.0,0.0932,-6.325,0.0476,116.007,Resting Warrior,4.0,0.517
0.438,Collagically Speaking,album,R+R=NOW,0.657,2018-06-15,0.517,1.0,[],0.000901,1.0,"Capitol Records, LLC",369550.0,0.0921,-9.908,0.249,155.881,Needed You Still,5.0,0.42
0.223,Collagically Speaking,album,R+R=NOW,0.37,2018-06-15,0.542,0.0,[],0.545,1.0,"Capitol Records, LLC",288563.0,0.103,-10.366,0.0387,121.716,Colors In The Dark,6.0,0.142
0.308,Collagically Speaking,album,R+R=NOW,0.376,2018-06-15,0.692,0.0,[],0.0995,2.0,"Capitol Records, LLC",461308.0,0.141,-6.684,0.0838,79.469,The Night In Question,7.0,0.515
0.628,Collagically Speaking,album,R+R=NOW,0.698,2018-06-15,0.693,1.0,[],0.031,5.0,"Capitol Records, LLC",402013.0,0.17,-5.415,0.0402,85.046,Reflect Reprise,8.0,0.961
0.884,Collagically Speaking,album,R+R=NOW,0.381,2018-06-15,0.292,0.0,[],0.00164,4.0,"Capitol Records, LLC",404532.0,0.147,-14.273,0.046,106.0,HER=NOW,9.0,0.318
0.101,Collagically Speaking,album,R+R=NOW,0.507,2018-06-15,0.401,0.0,[],0.682,1.0,"Capitol Records, LLC",321983.0,0.169,-8.421,0.049,72.745,Respond,10.0,0.388
0.706,Collagically Speaking,album,R+R=NOW,0.527,2018-06-15,0.524,1.0,[],0.369,5.0,"Capitol Records, LLC",289864.0,0.216,-12.509,0.0707,145.167,Been On My Mind,11.0,0.623
0.0115,Youngblood (Deluxe),album,5 Seconds of Summer,0.633,2018-06-15,0.478,0.0,"['boy band', 'pop', 'post-teen pop']",0.0,0.0,Capitol,150467.0,0.103,-5.571,0.0359,159.951,Lie To Me,3.0,0.692
0.0601,Youngblood (Deluxe),album,5 Seconds of Summer,0.746,2018-06-15,0.767,0.0,"['boy band', 'pop', 'post-teen pop']",1.07e-05,1.0,Capitol,196628.0,0.0859,-2.907,0.0374,94.007,Valentine,4.0,0.773
0.0318,Youngblood (Deluxe),album,5 Seconds of Summer,0.803,2018-06-15,0.719,0.0,"['boy band', 'pop', 'post-teen pop']",2.88e-05,4.0,Capitol,187234.0,0.0742,-3.354,0.0474,145.983,Talk Fast,5.0,0.608
0.00529,Youngblood (Deluxe),album,5 Seconds of Summer,0.713,2018-06-15,0.829,0.0,"['boy band', 'pop', 'post-teen pop']",0.0,11.0,Capitol,197517.0,0.221,-4.297,0.203,149.996,Moving Along,6.0,0.845
0.00879,Youngblood (Deluxe),album,5 Seconds of Summer,0.588,2018-06-15,0.79,0.0,"['boy band', 'pop', 'post-teen pop']",0.0,4.0,Capitol,182292.0,0.0954,-4.762,0.0776,121.899,If Walls Could Talk,7.0,0.499
0.000979,Youngblood (Deluxe),album,5 Seconds of Summer,0.577,2018-06-15,0.863,0.0,"['boy band', 'pop', 'post-teen pop']",0.0,7.0,Capitol,194128.0,0.0989,-3.613,0.0374,92.039,More,9.0,0.182
0.000455,Youngblood (Deluxe),album,5 Seconds of Summer,0.613,2018-06-15,0.78,0.0,"['boy band', 'pop', 'post-teen pop']",0.0,5.0,Capitol,200605.0,0.124,-3.771,0.0344,135.122,Why Won’t You Love Me,10.0,0.333
0.0119,Youngblood (Deluxe),album,5 Seconds of Summer,0.677,2018-06-15,0.863,0.0,"['boy band', 'pop', 'post-teen pop']",0.0,7.0,Capitol,157002.0,0.146,-3.785,0.109,126.909,Woke Up In Japan,11.0,0.647
0.0123,Youngblood (Deluxe),album,5 Seconds of Summer,0.591,2018-06-15,0.709,0.0,"['boy band', 'pop', 'post-teen pop']",0.0,1.0,Capitol,187651.0,0.338,-4.324,0.0431,188.073,Empty Wallets,12.0,0.441
0.0965,Youngblood (Deluxe),album,5 Seconds of Summer,0.458,2018-06-15,0.561,0.0,"['boy band', 'pop', 'post-teen pop']",0.0,10.0,Capitol,197411.0,0.156,-4.819,0.0269,149.875,Ghost Of You,13.0,0.206
0.0918,Youngblood (Deluxe),album,5 Seconds of Summer,0.495,2018-06-15,0.678,0.0,"['boy band', 'pop', 'post-teen pop']",0.0,0.0,Capitol,192332.0,0.078,-4.627,0.0583,166.105,Monster Among Men,14.0,0.475
0.00985,Youngblood (Deluxe),album,5 Seconds of Summer,0.728,2018-06-15,0.711,0.0,"['boy band', 'pop', 'post-teen pop']",3.2e-06,6.0,Capitol,190854.0,0.254,-5.047,0.0701,132.915,Meet You There,15.0,0.693
0.00155,Youngblood (Deluxe),album,5 Seconds of Summer,0.521,2018-06-15,0.884,0.0,"['boy band', 'pop', 'post-teen pop']",1.69e-06,4.0,Capitol,213185.0,0.209,-2.931,0.0403,92.988,Babylon,16.0,0.494
0.122,Fishin',single,Chris Lane,0.663,2018-06-15,0.79,0.0,['contemporary country'],0.0,2.0,Big Loud Records,162160.0,0.0932,-5.107,0.0332,99.992,Fishin',1.0,0.861
0.00406,Who You Say I Am (Studio Version),single,Hillsong Worship,0.376,2018-06-15,0.65,0.0,['worship'],0.0,6.0,Capitol Christian Music Group,198704.0,0.089,-8.147,0.0406,171.907,Who You Say I Am - Studio Version,1.0,0.321
0.706,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.55,2018-06-15,0.114,0.0,"['scorecore', 'soundtrack', 'video game music']",0.722,2.0,Walt Disney Records,50706.0,0.139,-26.005,0.0336,124.893,Episode 2,1.0,0.375
0.57,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.382,2018-06-15,0.0375,0.0,"['scorecore', 'soundtrack', 'video game music']",0.683,0.0,Walt Disney Records,128493.0,0.0756,-18.254,0.0447,124.975,A Tony Perspective,2.0,0.0724
0.294,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.417,2018-06-15,0.644,0.0,"['scorecore', 'soundtrack', 'video game music']",0.141,1.0,Walt Disney Records,312560.0,0.133,-8.064,0.16,74.941,Consider Yourselves Undermined!,3.0,0.272
0.967,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.198,2018-06-15,0.0306,0.0,"['scorecore', 'soundtrack', 'video game music']",0.969,0.0,Walt Disney Records,110013.0,0.15,-26.15,0.0411,88.644,A Matter of Perception,4.0,0.0338
0.481,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.536,2018-06-15,0.362,0.0,"['scorecore', 'soundtrack', 'video game music']",0.00355,7.0,Walt Disney Records,102560.0,0.155,-8.648,0.0394,119.855,Diggin' the New Digs,5.0,0.464
0.839,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.256,2018-06-15,0.0425,0.0,"['scorecore', 'soundtrack', 'video game music']",0.673,2.0,Walt Disney Records,57053.0,0.0913,-27.233,0.036,48.744,This Ain't My Super-Suit?,6.0,0.0385
0.158,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.424,2018-06-15,0.824,0.0,"['scorecore', 'soundtrack', 'video game music']",0.756,8.0,Walt Disney Records,60226.0,0.131,-7.18,0.092,124.88,Elastigirl Is Back,7.0,0.471
0.24,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.537,2018-06-15,0.761,0.0,"['scorecore', 'soundtrack', 'video game music']",0.124,1.0,Walt Disney Records,197240.0,0.69,-5.862,0.0691,160.0,Train of Taut,8.0,0.385
0.34,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.8,2018-06-15,0.155,0.0,"['scorecore', 'soundtrack', 'video game music']",0.0278,8.0,Walt Disney Records,118386.0,0.487,-20.073,0.152,110.196,Rocky vs. Jack-Jack,9.0,0.24
0.681,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.15,2018-06-15,0.307,0.0,"['scorecore', 'soundtrack', 'video game music']",0.628,10.0,Walt Disney Records,149320.0,0.156,-10.405,0.0325,74.968,Ambassador Ambush,10.0,0.0398
0.91,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.224,2018-06-15,0.068,0.0,"['scorecore', 'soundtrack', 'video game music']",0.876,2.0,Walt Disney Records,68826.0,0.106,-26.067,0.0441,66.863,Hero Worship,11.0,0.0387
0.878,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.243,2018-06-15,0.0596,0.0,"['scorecore', 'soundtrack', 'video game music']",0.56,5.0,Walt Disney Records,280760.0,0.0782,-16.103,0.0488,119.946,Searching for a Screenslaver,12.0,0.0368
0.811,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.152,2018-06-15,0.313,0.0,"['scorecore', 'soundtrack', 'video game music']",0.00452,5.0,Walt Disney Records,42933.0,0.118,-15.201,0.0506,91.131,Super Legal Again,13.0,0.0656
0.699,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.394,2018-06-15,0.183,0.0,"['scorecore', 'soundtrack', 'video game music']",0.256,1.0,Walt Disney Records,98720.0,0.18,-13.081,0.0493,141.788,Renouncing the Renunciation,14.0,0.0714
0.356,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.499,2018-06-15,0.737,0.0,"['scorecore', 'soundtrack', 'video game music']",0.626,1.0,Walt Disney Records,93253.0,0.324,-7.211,0.155,160.524,World's Worst Babysitters,15.0,0.351
0.731,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.302,2018-06-15,0.253,0.0,"['scorecore', 'soundtrack', 'video game music']",0.709,9.0,Walt Disney Records,55293.0,0.196,-13.816,0.0599,115.455,Helen of Ploy,16.0,0.0348
0.493,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.282,2018-06-15,0.399,0.0,"['scorecore', 'soundtrack', 'video game music']",0.0406,1.0,Walt Disney Records,123080.0,0.267,-12.006,0.0704,171.888,A Dash of Reality,17.0,0.0968
0.352,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.398,2018-06-15,0.375,0.0,"['scorecore', 'soundtrack', 'video game music']",0.642,0.0,Walt Disney Records,231586.0,0.18,-15.112,0.0418,140.269,Hydrofoiled Again,18.0,0.129
0.57,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.281,2018-06-15,0.185,0.0,"['scorecore', 'soundtrack', 'video game music']",0.0269,5.0,Walt Disney Records,90186.0,0.103,-18.422,0.0583,75.747,Jack Splat,19.0,0.0396
0.434,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.411,2018-06-15,0.38,0.0,"['scorecore', 'soundtrack', 'video game music']",0.194,7.0,Walt Disney Records,257079.0,0.038,-9.579,0.0637,136.498,A Bridge Too Parr,20.0,0.0989
0.0999,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.557,2018-06-15,0.661,0.0,"['scorecore', 'soundtrack', 'video game music']",0.362,10.0,Walt Disney Records,105933.0,0.0856,-8.107,0.0632,92.766,Together Forever and Deavor,21.0,0.32
0.613,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.311,2018-06-15,0.346,0.0,"['scorecore', 'soundtrack', 'video game music']",0.0194,10.0,Walt Disney Records,180080.0,0.172,-8.521,0.038,80.314,Elastigirl's Got a Plane to Catch,22.0,0.0781
0.0909,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.402,2018-06-15,0.848,0.0,"['scorecore', 'soundtrack', 'video game music']",0.000146,1.0,Walt Disney Records,119066.0,0.315,-5.53,0.0681,159.819,Looks Like I Picked the Wrong Week to Quit Oxygen,23.0,0.319
0.948,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.119,2018-06-15,0.154,0.0,"['scorecore', 'soundtrack', 'video game music']",0.863,5.0,Walt Disney Records,75893.0,0.0946,-16.974,0.05,178.524,Happily After-Deavor,24.0,0.033
0.588,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.442,2018-06-15,0.309,0.0,"['scorecore', 'soundtrack', 'video game music']",0.0175,6.0,Walt Disney Records,36586.0,0.104,-9.625,0.0413,117.335,Out and a Bout,25.0,0.226
0.524,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.446,2018-06-15,0.606,0.0,"['scorecore', 'soundtrack', 'video game music']",0.13,5.0,Walt Disney Records,591773.0,0.873,-8.338,0.0931,123.773,Incredits 2,26.0,0.182
0.0381,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.531,2018-06-15,0.723,0.0,"['scorecore', 'soundtrack', 'video game music']",1.46e-06,0.0,Walt Disney Records,83186.0,0.249,-4.466,0.0591,143.917,Here Comes Elastigirl - Elastigirl's Theme,27.0,0.853
0.0902,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.601,2018-06-15,0.528,0.0,"['scorecore', 'soundtrack', 'video game music']",0.000114,9.0,Walt Disney Records,100533.0,0.0305,-8.691,0.0867,105.5,Chill or Be Chilled - Frozone's Theme,28.0,0.499
0.161,Incredibles 2 (Original Motion Picture Soundtrack),album,Michael Giacchino,0.64,2018-06-15,0.391,0.0,"['scorecore', 'soundtrack', 'video game music']",0.0159,0.0,Walt Disney Records,90986.0,0.204,-6.849,0.0468,79.528,Pow! Pow! Pow! - Mr. Incredible's Theme,29.0,0.358
